input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sia_csmith_569.c	lean	0	0.08	0.07	83368	MATCH
sia_csmith_570.c	oracle	0	0.06	0.05	48448	MATCH
sia_csmith_570.c	lean	0	0.08	0.08	84804	MATCH
sia_csmith_571.c	oracle	0	0.06	0.06	48208	MATCH
sia_csmith_571.c	lean	0	0.10	0.09	80204	MATCH
sia_csmith_572.c	oracle	0	0.06	0.06	47648	MATCH
sia_csmith_572.c	lean	0	0.14	0.12	85268	MATCH
sia_csmith_573.c	oracle	0	0.06	0.06	49344	MATCH
sia_csmith_573.c	lean	0	0.11	0.10	83280	MATCH
sia_csmith_574.c	oracle	0	0.06	0.05	49740	MATCH
sia_csmith_574.c	lean	0	0.10	0.09	83724	MATCH
sia_csmith_575.c	oracle	0	0.06	0.06	49368	MATCH
sia_csmith_575.c	lean	0	0.10	0.10	82476	MATCH
sia_csmith_576.c	oracle	0	0.06	0.06	49112	MATCH
sia_csmith_576.c	lean	0	0.09	0.08	85120	MATCH
sia_csmith_577.c	oracle	0	0.05	0.04	49144	MATCH
sia_csmith_577.c	lean	0	0.08	0.08	82332	MATCH
sia_csmith_578.c	oracle	0	0.05	0.05	48612	MATCH
sia_csmith_578.c	lean	0	0.10	0.09	83520	MATCH
sia_csmith_579.c	oracle	0	0.06	0.05	48868	MATCH
sia_csmith_579.c	lean	0	0.10	0.09	84352	MATCH
sia_csmith_580.c	oracle	0	0.05	0.04	49208	MATCH
sia_csmith_580.c	lean	0	0.10	0.09	83080	MATCH
sia_csmith_581.c	oracle	0	0.06	0.06	47248	MATCH
sia_csmith_581.c	lean	0	0.10	0.09	82860	MATCH
sia_csmith_582.c	oracle	0	0.06	0.06	48172	MATCH
sia_csmith_582.c	lean	0	0.09	0.08	83564	MATCH
sia_csmith_583.c	oracle	0	0.06	0.05	48576	MATCH
sia_csmith_583.c	lean	0	0.09	0.08	84452	MATCH
sia_csmith_584.c	oracle	0	0.06	0.06	48712	MATCH
sia_csmith_584.c	lean	0	0.09	0.08	83000	MATCH
sia_csmith_585.c	oracle	0	0.06	0.05	48568	MATCH
sia_csmith_585.c	lean	0	0.09	0.08	83104	MATCH
sia_csmith_586.c	oracle	0	0.06	0.05	47936	MATCH
sia_csmith_586.c	lean	0	0.08	0.08	83004	MATCH
sia_csmith_587.c	oracle	0	0.05	0.05	48260	MATCH
sia_csmith_587.c	lean	0	0.11	0.10	84400	MATCH
sia_csmith_588.c	oracle	0	0.06	0.06	48520	MATCH
sia_csmith_588.c	lean	0	0.10	0.09	84592	MATCH
sia_csmith_589.c	oracle	0	0.06	0.05	49164	MATCH
sia_csmith_589.c	lean	0	0.10	0.09	83884	MATCH
sia_csmith_590.c	oracle	0	0.06	0.05	49296	MATCH
sia_csmith_590.c	lean	0	0.11	0.10	82380	MATCH
sia_csmith_591.c	oracle	0	0.06	0.06	48336	MATCH
sia_csmith_591.c	lean	0	0.11	0.10	84120	MATCH
sia_csmith_592.c	oracle	0	0.06	0.06	48512	MATCH
sia_csmith_592.c	lean	0	0.10	0.09	83908	MATCH
sia_csmith_593.c	oracle	0	0.07	0.06	48220	MATCH
sia_csmith_593.c	lean	0	0.11	0.11	83468	MATCH
sia_csmith_594.c	oracle	0	0.05	0.05	49336	MATCH
sia_csmith_594.c	lean	0	0.09	0.08	83644	MATCH
sia_csmith_595.c	oracle	0	0.06	0.06	48904	MATCH
sia_csmith_595.c	lean	0	0.09	0.09	83840	MATCH
sia_csmith_596.c	oracle	0	0.06	0.06	48428	MATCH
sia_csmith_596.c	lean	0	0.09	0.08	83060	MATCH
sia_csmith_597.c	oracle	0	0.06	0.05	48204	MATCH
sia_csmith_597.c	lean	0	0.12	0.12	83452	MATCH
sia_csmith_598.c	oracle	0	0.05	0.05	47688	MATCH
sia_csmith_598.c	lean	0	0.10	0.10	84472	MATCH
sia_csmith_599.c	oracle	0	0.06	0.05	48296	MATCH
sia_csmith_599.c	lean	0	0.08	0.07	84644	MATCH
sia_csmith_600.c	oracle	0	0.05	0.04	48932	MATCH
sia_csmith_600.c	lean	0	0.10	0.10	83520	MATCH
sia_csmith_601.c	oracle	0	0.06	0.05	49692	MATCH
sia_csmith_601.c	lean	0	0.09	0.08	83312	MATCH
sia_csmith_602.c	oracle	0	0.05	0.04	49428	MATCH
sia_csmith_602.c	lean	0	0.11	0.10	83080	MATCH
sia_csmith_603.c	oracle	0	0.06	0.05	48824	MATCH
sia_csmith_603.c	lean	0	0.10	0.09	83172	MATCH
sia_csmith_604.c	oracle	0	0.07	0.06	48456	MATCH
sia_csmith_604.c	lean	0	0.12	0.12	85904	MATCH
sia_csmith_605.c	oracle	0	0.06	0.05	49040	MATCH
sia_csmith_605.c	lean	0	0.10	0.10	82800	MATCH
sia_csmith_606.c	oracle	0	0.06	0.06	48884	MATCH
sia_csmith_606.c	lean	0	0.10	0.09	84384	MATCH
sia_csmith_607.c	oracle	0	0.05	0.05	48240	MATCH
sia_csmith_607.c	lean	0	0.10	0.09	84532	MATCH
sia_csmith_608.c	oracle	0	0.08	0.07	49024	MATCH
sia_csmith_608.c	lean	0	0.14	0.14	83620	MATCH
sia_csmith_609.c	oracle	0	0.06	0.05	48448	MATCH
sia_csmith_609.c	lean	0	0.09	0.08	83192	MATCH
sia_csmith_610.c	oracle	0	0.05	0.05	48948	MATCH
sia_csmith_610.c	lean	0	0.10	0.10	84096	MATCH
sia_csmith_611.c	oracle	0	0.05	0.05	48424	MATCH
sia_csmith_611.c	lean	0	0.09	0.08	83660	MATCH
sia_csmith_612.c	oracle	0	0.05	0.04	50084	MATCH
sia_csmith_612.c	lean	0	0.09	0.09	84452	MATCH
sia_csmith_613.c	oracle	0	0.06	0.06	48956	MATCH
sia_csmith_613.c	lean	0	0.09	0.08	83356	MATCH
sia_csmith_614.c	oracle	0	0.05	0.05	48480	MATCH
sia_csmith_614.c	lean	0	0.10	0.09	83584	MATCH
sia_csmith_615.c	oracle	0	0.06	0.05	48396	MATCH
sia_csmith_615.c	lean	0	0.09	0.09	83600	MATCH
sia_csmith_616.c	oracle	0	0.06	0.06	48956	MATCH
sia_csmith_616.c	lean	0	0.09	0.08	84344	MATCH
sia_csmith_617.c	oracle	0	0.05	0.05	49628	MATCH
sia_csmith_617.c	lean	0	0.08	0.07	83972	MATCH
sia_csmith_618.c	oracle	0	0.05	0.04	48532	MATCH
sia_csmith_618.c	lean	0	0.07	0.07	83192	MATCH
sia_csmith_619.c	oracle	0	0.05	0.05	48908	MATCH
sia_csmith_619.c	lean	0	0.09	0.08	83860	MATCH
sia_csmith_620.c	oracle	0	0.06	0.05	48428	MATCH
sia_csmith_620.c	lean	0	0.08	0.07	83664	MATCH
sia_csmith_621.c	oracle	0	0.05	0.05	48944	MATCH
sia_csmith_621.c	lean	0	0.09	0.09	83664	MATCH
sia_csmith_622.c	oracle	0	0.06	0.06	48680	MATCH
sia_csmith_622.c	lean	0	0.10	0.10	83476	MATCH
sia_csmith_623.c	oracle	0	0.05	0.05	49588	MATCH
sia_csmith_623.c	lean	0	0.10	0.09	83340	MATCH
sia_csmith_624.c	oracle	0	0.05	0.05	49180	MATCH
sia_csmith_624.c	lean	0	0.09	0.08	83084	MATCH
sia_csmith_625.c	oracle	0	0.05	0.05	49164	MATCH
sia_csmith_625.c	lean	0	0.08	0.07	83528	MATCH
sia_csmith_626.c	oracle	0	0.05	0.05	48120	MATCH
sia_csmith_626.c	lean	0	0.09	0.08	84452	MATCH
sia_csmith_627.c	oracle	0	0.05	0.04	48784	MATCH
sia_csmith_627.c	lean	0	0.08	0.07	83228	MATCH
sia_csmith_628.c	oracle	0	0.06	0.05	48780	MATCH
sia_csmith_628.c	lean	0	0.09	0.09	83220	MATCH
sia_csmith_629.c	oracle	0	0.06	0.05	48652	MATCH
sia_csmith_629.c	lean	0	0.10	0.09	83044	MATCH
sia_csmith_630.c	oracle	124	15.06	15.05	553756	CERB_SKIP
sia_csmith_630.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_631.c	oracle	0	0.05	0.05	48800	MATCH
sia_csmith_631.c	lean	0	0.11	0.10	81608	MATCH
sia_csmith_632.c	oracle	0	0.05	0.05	49880	MATCH
sia_csmith_632.c	lean	0	0.12	0.12	85332	MATCH
sia_csmith_633.c	oracle	0	0.05	0.04	49136	MATCH
sia_csmith_633.c	lean	0	0.09	0.08	83068	MATCH
sia_csmith_634.c	oracle	0	0.05	0.05	49724	MATCH
sia_csmith_634.c	lean	0	0.10	0.10	83368	MATCH
sia_csmith_635.c	oracle	0	0.04	0.04	48904	MATCH
sia_csmith_635.c	lean	0	0.09	0.08	82140	MATCH
sia_csmith_636.c	oracle	0	0.05	0.05	48456	MATCH
sia_csmith_636.c	lean	0	0.11	0.11	82648	MATCH
sia_csmith_637.c	oracle	0	0.06	0.05	48248	MATCH
sia_csmith_637.c	lean	0	0.11	0.11	83972	MATCH
sia_csmith_638.c	oracle	0	0.06	0.06	48616	MATCH
sia_csmith_638.c	lean	0	0.09	0.09	83336	MATCH
sia_csmith_639.c	oracle	0	0.04	0.04	49704	MATCH
sia_csmith_639.c	lean	0	0.08	0.08	83136	MATCH
sia_csmith_640.c	oracle	0	0.05	0.05	48376	MATCH
sia_csmith_640.c	lean	0	0.10	0.10	83472	MATCH
sia_csmith_641.c	oracle	0	0.05	0.05	48824	MATCH
sia_csmith_641.c	lean	0	0.11	0.10	86432	MATCH
sia_csmith_642.c	oracle	0	0.05	0.04	48476	MATCH
sia_csmith_642.c	lean	0	0.09	0.08	84444	MATCH
sia_csmith_643.c	oracle	0	0.06	0.05	48288	MATCH
sia_csmith_643.c	lean	0	0.09	0.09	83048	MATCH
sia_csmith_644.c	oracle	0	0.05	0.04	49816	MATCH
sia_csmith_644.c	lean	0	0.10	0.10	83796	MATCH
sia_csmith_645.c	oracle	0	0.04	0.04	48716	MATCH
sia_csmith_645.c	lean	0	0.10	0.09	83324	MATCH
sia_csmith_646.c	oracle	0	0.06	0.05	49004	MATCH
sia_csmith_646.c	lean	0	0.09	0.08	83312	MATCH
sia_csmith_647.c	oracle	0	0.06	0.05	49328	MATCH
sia_csmith_647.c	lean	0	0.08	0.08	84416	MATCH
sia_csmith_648.c	oracle	0	0.06	0.06	48108	MATCH
sia_csmith_648.c	lean	0	0.12	0.11	83400	MATCH
sia_csmith_649.c	oracle	0	0.05	0.04	49388	MATCH
sia_csmith_649.c	lean	0	0.10	0.10	83444	MATCH
sia_csmith_650.c	oracle	0	0.06	0.05	49108	MATCH
sia_csmith_650.c	lean	0	0.10	0.09	82348	MATCH
sia_csmith_651.c	oracle	0	0.05	0.04	49156	MATCH
sia_csmith_651.c	lean	0	0.08	0.08	83152	MATCH
sia_csmith_652.c	oracle	0	0.05	0.04	48576	MATCH
sia_csmith_652.c	lean	0	0.11	0.11	84508	MATCH
sia_csmith_653.c	oracle	0	0.06	0.06	48620	MATCH
sia_csmith_653.c	lean	0	0.12	0.12	82640	MATCH
sia_csmith_654.c	oracle	124	15.06	15.04	554356	CERB_SKIP
sia_csmith_654.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_655.c	oracle	0	0.06	0.06	48812	MATCH
sia_csmith_655.c	lean	0	0.08	0.07	82896	MATCH
sia_csmith_656.c	oracle	0	0.05	0.04	49388	MATCH
sia_csmith_656.c	lean	0	0.08	0.07	83436	MATCH
sia_csmith_657.c	oracle	0	0.06	0.05	48120	MATCH
sia_csmith_657.c	lean	0	0.10	0.09	83400	MATCH
sia_csmith_658.c	oracle	0	0.05	0.04	48448	MATCH
sia_csmith_658.c	lean	0	0.08	0.07	82452	MATCH
sia_csmith_659.c	oracle	0	0.05	0.05	50016	MATCH
sia_csmith_659.c	lean	0	0.08	0.08	85092	MATCH
sia_csmith_660.c	oracle	0	0.05	0.04	49152	MATCH
sia_csmith_660.c	lean	0	0.08	0.08	84508	MATCH
sia_csmith_661.c	oracle	0	0.05	0.04	48320	MATCH
sia_csmith_661.c	lean	0	0.08	0.07	83080	MATCH
sia_csmith_662.c	oracle	0	0.05	0.05	49500	MATCH
sia_csmith_662.c	lean	0	0.08	0.07	82396	MATCH
sia_csmith_663.c	oracle	0	0.05	0.05	48744	MATCH
sia_csmith_663.c	lean	0	0.08	0.07	83404	MATCH
sia_csmith_664.c	oracle	0	0.05	0.05	48308	MATCH
sia_csmith_664.c	lean	0	0.09	0.08	81988	MATCH
sia_csmith_665.c	oracle	0	0.05	0.05	48832	MATCH
sia_csmith_665.c	lean	0	0.08	0.08	82352	MATCH
sia_csmith_666.c	oracle	0	0.05	0.05	49164	MATCH
sia_csmith_666.c	lean	0	0.09	0.09	82168	MATCH
sia_csmith_667.c	oracle	0	0.05	0.04	49124	MATCH
sia_csmith_667.c	lean	0	0.08	0.08	83440	MATCH
sia_csmith_668.c	oracle	0	0.05	0.05	48900	MATCH
sia_csmith_668.c	lean	0	0.07	0.07	80368	MATCH
sia_csmith_669.c	oracle	0	0.06	0.05	47764	MATCH
sia_csmith_669.c	lean	0	0.07	0.07	83072	MATCH
sia_csmith_670.c	oracle	0	0.06	0.05	48220	MATCH
sia_csmith_670.c	lean	0	0.10	0.10	82756	MATCH
sia_csmith_671.c	oracle	0	0.05	0.05	49252	MATCH
sia_csmith_671.c	lean	0	0.10	0.09	82644	MATCH
sia_csmith_672.c	oracle	0	0.05	0.05	48664	MATCH
sia_csmith_672.c	lean	0	0.07	0.07	82736	MATCH
sia_csmith_673.c	oracle	0	0.05	0.04	48096	MATCH
sia_csmith_673.c	lean	0	0.07	0.07	83188	MATCH
sia_csmith_674.c	oracle	0	0.05	0.04	50116	MATCH
sia_csmith_674.c	lean	0	0.10	0.09	85356	MATCH
sia_csmith_675.c	oracle	124	15.05	15.03	510492	CERB_SKIP
sia_csmith_675.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_676.c	oracle	0	0.07	0.06	49084	MATCH
sia_csmith_676.c	lean	0	0.09	0.08	84548	MATCH
sia_csmith_677.c	oracle	0	0.05	0.05	49548	MATCH
sia_csmith_677.c	lean	0	0.11	0.11	85388	MATCH
sia_csmith_678.c	oracle	0	0.06	0.05	48836	MATCH
sia_csmith_678.c	lean	0	0.09	0.09	82960	MATCH
sia_csmith_679.c	oracle	0	0.06	0.06	49008	MATCH
sia_csmith_679.c	lean	0	0.10	0.09	84056	MATCH
sia_csmith_680.c	oracle	0	0.05	0.05	48328	MATCH
sia_csmith_680.c	lean	0	0.09	0.08	83900	MATCH
sia_csmith_681.c	oracle	0	0.05	0.04	47948	MATCH
sia_csmith_681.c	lean	0	0.09	0.08	83172	MATCH
sia_csmith_682.c	oracle	0	0.06	0.05	49584	MATCH
sia_csmith_682.c	lean	0	0.09	0.08	83248	MATCH
sia_csmith_683.c	oracle	0	0.06	0.05	48776	MATCH
sia_csmith_683.c	lean	0	0.10	0.09	84516	MATCH
sia_csmith_684.c	oracle	0	0.06	0.06	48364	MATCH
sia_csmith_684.c	lean	0	0.09	0.08	83008	MATCH
sia_csmith_685.c	oracle	0	0.06	0.05	48720	MATCH
sia_csmith_685.c	lean	0	0.10	0.09	83020	MATCH
sia_csmith_686.c	oracle	0	0.05	0.05	48392	MATCH
sia_csmith_686.c	lean	0	0.08	0.07	80352	MATCH
sia_csmith_687.c	oracle	0	0.05	0.04	48544	MATCH
sia_csmith_687.c	lean	0	0.08	0.07	83072	MATCH
sia_csmith_688.c	oracle	0	0.05	0.05	47892	MATCH
sia_csmith_688.c	lean	0	0.09	0.08	84556	MATCH
sia_csmith_689.c	oracle	0	0.06	0.06	47976	MATCH
sia_csmith_689.c	lean	0	0.09	0.08	83732	MATCH
sia_csmith_690.c	oracle	0	0.05	0.04	48152	MATCH
sia_csmith_690.c	lean	0	0.08	0.07	83088	MATCH
sia_csmith_691.c	oracle	0	0.05	0.05	48636	MATCH
sia_csmith_691.c	lean	0	0.09	0.09	84216	MATCH
sia_csmith_692.c	oracle	0	0.05	0.05	48024	MATCH
sia_csmith_692.c	lean	0	0.08	0.08	83776	MATCH
sia_csmith_693.c	oracle	0	0.05	0.05	49196	MATCH
sia_csmith_693.c	lean	0	0.09	0.09	83072	MATCH
sia_csmith_694.c	oracle	0	0.06	0.05	48320	MATCH
sia_csmith_694.c	lean	0	0.10	0.09	84580	MATCH
sia_csmith_695.c	oracle	0	0.05	0.04	48872	MATCH
sia_csmith_695.c	lean	0	0.08	0.08	83152	MATCH
sia_csmith_696.c	oracle	0	0.06	0.05	48052	MATCH
sia_csmith_696.c	lean	0	0.09	0.08	85040	MATCH
sia_csmith_697.c	oracle	0	0.05	0.05	47600	MATCH
sia_csmith_697.c	lean	0	0.08	0.08	83052	MATCH
sia_csmith_698.c	oracle	0	0.05	0.04	49164	MATCH
sia_csmith_698.c	lean	0	0.08	0.07	83360	MATCH
sia_csmith_699.c	oracle	0	0.05	0.05	47292	MATCH
sia_csmith_699.c	lean	0	0.08	0.08	84224	MATCH
sia_csmith_700.c	oracle	0	0.06	0.05	48660	MATCH
sia_csmith_700.c	lean	0	0.07	0.07	83240	MATCH
sia_csmith_701.c	oracle	0	0.06	0.05	48732	MATCH
sia_csmith_701.c	lean	0	0.09	0.09	83776	MATCH
sia_csmith_702.c	oracle	0	0.05	0.04	48608	MATCH
sia_csmith_702.c	lean	0	0.09	0.08	82996	MATCH
sia_csmith_703.c	oracle	0	0.05	0.04	48828	MATCH
sia_csmith_703.c	lean	0	0.08	0.07	83096	MATCH
sia_csmith_704.c	oracle	0	0.06	0.06	47596	MATCH
sia_csmith_704.c	lean	0	0.09	0.08	84824	MATCH
sia_csmith_705.c	oracle	0	0.06	0.05	49516	MATCH
sia_csmith_705.c	lean	0	0.10	0.09	79196	MATCH
sia_csmith_706.c	oracle	0	0.06	0.05	49452	MATCH
sia_csmith_706.c	lean	0	0.10	0.09	85088	MATCH
sia_csmith_707.c	oracle	0	0.05	0.04	49064	MATCH
sia_csmith_707.c	lean	0	0.09	0.09	82916	MATCH
sia_csmith_708.c	oracle	0	0.06	0.05	48616	MATCH
sia_csmith_708.c	lean	0	0.09	0.09	82600	MATCH
sia_csmith_709.c	oracle	0	0.05	0.05	48148	MATCH
sia_csmith_709.c	lean	0	0.08	0.07	79864	MATCH
sia_csmith_710.c	oracle	0	0.06	0.05	49416	MATCH
sia_csmith_710.c	lean	0	0.10	0.09	84200	MATCH
sia_csmith_711.c	oracle	0	0.06	0.06	47268	MATCH
sia_csmith_711.c	lean	0	0.08	0.08	79992	MATCH
sia_csmith_712.c	oracle	0	0.05	0.05	48924	MATCH
sia_csmith_712.c	lean	0	0.09	0.08	81720	MATCH
sia_csmith_713.c	oracle	0	0.06	0.05	48444	MATCH
sia_csmith_713.c	lean	0	0.10	0.09	79740	MATCH
sia_csmith_714.c	oracle	0	0.05	0.05	48640	MATCH
sia_csmith_714.c	lean	0	0.10	0.09	79780	MATCH
sia_csmith_715.c	oracle	0	0.06	0.06	48884	MATCH
sia_csmith_715.c	lean	0	0.09	0.09	83508	MATCH
sia_csmith_716.c	oracle	0	0.06	0.06	47264	MATCH
sia_csmith_716.c	lean	0	0.08	0.07	82048	MATCH
sia_csmith_717.c	oracle	0	0.05	0.04	49424	MATCH
sia_csmith_717.c	lean	0	0.09	0.08	83080	MATCH
sia_csmith_718.c	oracle	0	0.06	0.05	48396	MATCH
sia_csmith_718.c	lean	0	0.10	0.09	82288	MATCH
sia_csmith_719.c	oracle	0	0.05	0.05	49032	MATCH
sia_csmith_719.c	lean	0	0.08	0.08	83428	MATCH
sia_csmith_720.c	oracle	0	0.05	0.05	47488	MATCH
sia_csmith_720.c	lean	0	0.08	0.08	82788	MATCH
sia_csmith_721.c	oracle	0	0.06	0.06	47968	MATCH
sia_csmith_721.c	lean	0	0.09	0.08	82988	MATCH
sia_csmith_722.c	oracle	0	0.06	0.05	48548	MATCH
sia_csmith_722.c	lean	0	0.08	0.08	83468	MATCH
sia_csmith_723.c	oracle	0	0.05	0.05	48088	MATCH
sia_csmith_723.c	lean	0	0.09	0.08	82796	MATCH
sia_csmith_724.c	oracle	0	0.05	0.05	49148	MATCH
sia_csmith_724.c	lean	0	0.09	0.08	83376	MATCH
sia_csmith_725.c	oracle	0	0.06	0.05	48452	MATCH
sia_csmith_725.c	lean	0	0.09	0.08	82544	MATCH
sia_csmith_726.c	oracle	0	0.06	0.05	48260	MATCH
sia_csmith_726.c	lean	0	0.11	0.11	82904	MATCH
sia_csmith_727.c	oracle	0	0.06	0.05	48268	MATCH
sia_csmith_727.c	lean	0	0.09	0.08	83792	MATCH
sia_csmith_728.c	oracle	0	0.06	0.06	48964	MATCH
sia_csmith_728.c	lean	0	0.10	0.10	82852	MATCH
sia_csmith_729.c	oracle	0	0.06	0.05	49568	MATCH
sia_csmith_729.c	lean	0	0.09	0.08	82604	MATCH
sia_csmith_730.c	oracle	0	0.05	0.05	48556	MATCH
sia_csmith_730.c	lean	0	0.08	0.07	80024	MATCH
sia_csmith_731.c	oracle	0	0.06	0.05	47764	MATCH
sia_csmith_731.c	lean	0	0.08	0.08	82480	MATCH
sia_csmith_732.c	oracle	0	0.05	0.04	48352	MATCH
sia_csmith_732.c	lean	0	0.08	0.07	83088	MATCH
sia_csmith_733.c	oracle	0	0.05	0.05	49404	MATCH
sia_csmith_733.c	lean	0	0.08	0.08	83252	MATCH
sia_csmith_734.c	oracle	0	0.06	0.05	48196	MATCH
sia_csmith_734.c	lean	0	0.11	0.10	83372	MATCH
sia_csmith_735.c	oracle	0	4.12	4.11	157492	MATCH
sia_csmith_735.c	lean	0	13.17	13.15	155612	MATCH
sia_csmith_736.c	oracle	0	0.05	0.05	49028	MATCH
sia_csmith_736.c	lean	0	0.10	0.09	82176	MATCH
sia_csmith_737.c	oracle	0	0.05	0.04	49160	MATCH
sia_csmith_737.c	lean	0	0.08	0.08	83100	MATCH
sia_csmith_738.c	oracle	0	0.06	0.05	48736	MATCH
sia_csmith_738.c	lean	0	0.08	0.08	82624	MATCH
sia_csmith_739.c	oracle	0	0.06	0.05	47940	MATCH
sia_csmith_739.c	lean	0	0.08	0.07	83128	MATCH
sia_csmith_740.c	oracle	0	0.05	0.04	48848	MATCH
sia_csmith_740.c	lean	0	0.08	0.07	83824	MATCH
sia_csmith_741.c	oracle	0	0.06	0.05	49136	MATCH
sia_csmith_741.c	lean	0	0.08	0.07	83364	MATCH
sia_csmith_742.c	oracle	0	0.05	0.04	48540	MATCH
sia_csmith_742.c	lean	0	0.08	0.08	85228	MATCH
sia_csmith_743.c	oracle	0	0.05	0.04	48896	MATCH
sia_csmith_743.c	lean	0	0.08	0.07	83700	MATCH
sia_csmith_744.c	oracle	0	0.06	0.05	48332	MATCH
sia_csmith_744.c	lean	0	0.08	0.07	78980	MATCH
sia_csmith_745.c	oracle	0	0.05	0.04	48164	MATCH
sia_csmith_745.c	lean	0	0.08	0.08	83100	MATCH
sia_csmith_746.c	oracle	0	0.05	0.04	48648	MATCH
sia_csmith_746.c	lean	0	0.09	0.09	83348	MATCH
sia_csmith_747.c	oracle	0	0.06	0.05	48240	MATCH
sia_csmith_747.c	lean	0	0.09	0.09	85264	MATCH
sia_csmith_748.c	oracle	0	0.05	0.05	48340	MATCH
sia_csmith_748.c	lean	0	0.08	0.07	83596	MATCH
sia_csmith_749.c	oracle	0	0.05	0.05	48648	MATCH
sia_csmith_749.c	lean	0	0.07	0.07	83404	MATCH
sia_csmith_750.c	oracle	0	0.05	0.05	47680	MATCH
sia_csmith_750.c	lean	0	0.09	0.08	82768	MATCH
sia_csmith_751.c	oracle	0	0.05	0.04	48716	MATCH
sia_csmith_751.c	lean	0	0.08	0.07	83300	MATCH
sia_csmith_752.c	oracle	0	0.05	0.05	48872	MATCH
sia_csmith_752.c	lean	0	0.09	0.09	83416	MATCH
sia_csmith_753.c	oracle	124	15.06	15.05	550052	CERB_SKIP
sia_csmith_753.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_754.c	oracle	124	15.06	15.05	544844	CERB_SKIP
sia_csmith_754.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_755.c	oracle	0	0.07	0.06	48856	MATCH
sia_csmith_755.c	lean	0	0.11	0.10	83128	MATCH
sia_csmith_756.c	oracle	0	0.07	0.06	49076	MATCH
sia_csmith_756.c	lean	0	0.11	0.10	82172	MATCH
sia_csmith_757.c	oracle	0	0.07	0.07	48580	MATCH
sia_csmith_757.c	lean	0	0.10	0.09	80296	MATCH
sia_csmith_758.c	oracle	0	0.07	0.07	48728	MATCH
sia_csmith_758.c	lean	0	0.12	0.11	83224	MATCH
sia_csmith_759.c	oracle	0	0.07	0.06	48544	MATCH
sia_csmith_759.c	lean	0	0.12	0.11	83832	MATCH
sia_csmith_760.c	oracle	0	0.06	0.05	47332	MATCH
sia_csmith_760.c	lean	0	0.13	0.13	84612	MATCH
sia_csmith_761.c	oracle	124	15.07	15.05	535312	CERB_SKIP
sia_csmith_761.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_762.c	oracle	0	0.07	0.06	49448	MATCH
sia_csmith_762.c	lean	0	0.12	0.11	82928	MATCH
sia_csmith_763.c	oracle	0	0.06	0.05	48556	MATCH
sia_csmith_763.c	lean	0	0.11	0.11	82696	MATCH
sia_csmith_764.c	oracle	0	0.05	0.04	49328	MATCH
sia_csmith_764.c	lean	0	0.08	0.07	84628	MATCH
sia_csmith_765.c	oracle	0	0.06	0.06	48252	MATCH
sia_csmith_765.c	lean	0	0.10	0.09	82752	MATCH
sia_csmith_766.c	oracle	0	0.07	0.07	48620	MATCH
sia_csmith_766.c	lean	0	0.10	0.09	82808	MATCH
sia_csmith_767.c	oracle	0	0.05	0.04	49500	MATCH
sia_csmith_767.c	lean	0	0.10	0.09	79468	MATCH
sia_csmith_768.c	oracle	0	0.06	0.06	49132	MATCH
sia_csmith_768.c	lean	0	0.10	0.09	83164	MATCH
sia_csmith_769.c	oracle	0	4.24	4.23	124820	MATCH
sia_csmith_769.c	lean	0	14.35	14.32	618548	MATCH
sia_csmith_770.c	oracle	0	0.06	0.05	47880	MATCH
sia_csmith_770.c	lean	0	0.11	0.10	83324	MATCH
sia_csmith_771.c	oracle	0	0.07	0.06	47248	MATCH
sia_csmith_771.c	lean	0	0.11	0.11	83892	MATCH
sia_csmith_772.c	oracle	0	0.07	0.07	48680	MATCH
sia_csmith_772.c	lean	0	0.08	0.07	82368	MATCH
sia_csmith_773.c	oracle	0	0.06	0.06	49464	MATCH
sia_csmith_773.c	lean	0	0.09	0.08	83188	MATCH
sia_csmith_774.c	oracle	0	0.06	0.06	47660	MATCH
sia_csmith_774.c	lean	0	0.10	0.09	79788	MATCH
sia_csmith_775.c	oracle	0	0.05	0.05	49168	MATCH
sia_csmith_775.c	lean	0	0.11	0.11	82804	MATCH
sia_csmith_776.c	oracle	0	0.06	0.06	48396	MATCH
sia_csmith_776.c	lean	0	0.10	0.09	83256	MATCH
sia_csmith_777.c	oracle	0	0.06	0.05	48124	MATCH
sia_csmith_777.c	lean	0	0.10	0.10	83272	MATCH
sia_csmith_778.c	oracle	0	0.07	0.07	48348	MATCH
sia_csmith_778.c	lean	0	0.14	0.14	83780	MATCH
sia_csmith_779.c	oracle	0	0.06	0.06	48540	MATCH
sia_csmith_779.c	lean	0	0.10	0.09	83272	MATCH
sia_csmith_780.c	oracle	0	0.05	0.05	49624	MATCH
sia_csmith_780.c	lean	0	0.12	0.11	83000	MATCH
sia_csmith_781.c	oracle	0	0.06	0.06	49096	MATCH
sia_csmith_781.c	lean	0	0.11	0.10	82548	MATCH
sia_csmith_782.c	oracle	0	0.06	0.05	49056	MATCH
sia_csmith_782.c	lean	0	0.09	0.08	83820	MATCH
sia_csmith_783.c	oracle	0	0.06	0.06	48444	MATCH
