input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sia_csmith_012.c	lean	0	0.07	0.06	87552	MATCH
sia_csmith_013.c	oracle	0	0.04	0.04	47692	MATCH
sia_csmith_013.c	lean	0	0.07	0.07	87164	MATCH
sia_csmith_014.c	oracle	0	0.05	0.05	50712	MATCH
sia_csmith_014.c	lean	0	0.10	0.09	91744	MATCH
sia_csmith_015.c	oracle	0	0.04	0.03	48284	MATCH
sia_csmith_015.c	lean	0	0.07	0.06	87740	MATCH
sia_csmith_016.c	oracle	0	3.12	3.11	173592	MATCH
sia_csmith_016.c	lean	0	8.32	8.32	186016	MATCH
sia_csmith_017.c	oracle	0	0.04	0.04	48420	MATCH
sia_csmith_017.c	lean	0	0.07	0.06	87256	MATCH
sia_csmith_018.c	oracle	0	0.09	0.08	51472	MATCH
sia_csmith_018.c	lean	0	0.20	0.20	86844	MATCH
sia_csmith_019.c	oracle	0	0.06	0.05	49892	MATCH
sia_csmith_019.c	lean	0	0.12	0.11	86712	MATCH
sia_csmith_020.c	oracle	0	0.04	0.04	48388	MATCH
sia_csmith_020.c	lean	0	0.07	0.07	87304	MATCH
sia_csmith_021.c	oracle	0	0.13	0.12	56856	MATCH
sia_csmith_021.c	lean	0	0.29	0.28	96920	MATCH
sia_csmith_022.c	oracle	0	0.05	0.04	49412	MATCH
sia_csmith_022.c	lean	0	0.09	0.08	87796	MATCH
sia_csmith_023.c	oracle	0	0.04	0.04	48396	MATCH
sia_csmith_023.c	lean	0	0.07	0.07	87628	MATCH
sia_csmith_024.c	oracle	0	0.04	0.04	48696	MATCH
sia_csmith_024.c	lean	0	0.07	0.07	85192	MATCH
sia_csmith_025.c	oracle	0	0.04	0.04	48944	MATCH
sia_csmith_025.c	lean	0	0.07	0.06	86744	MATCH
sia_csmith_026.c	oracle	0	0.04	0.04	48700	MATCH
sia_csmith_026.c	lean	0	0.07	0.06	85320	MATCH
sia_csmith_027.c	oracle	0	0.04	0.04	49024	MATCH
sia_csmith_027.c	lean	0	0.08	0.07	87804	MATCH
sia_csmith_028.c	oracle	0	0.06	0.05	49936	MATCH
sia_csmith_028.c	lean	0	0.12	0.12	89628	MATCH
sia_csmith_029.c	oracle	0	0.04	0.03	48700	MATCH
sia_csmith_029.c	lean	0	0.07	0.06	87760	MATCH
sia_csmith_030.c	oracle	0	0.21	0.21	56900	MATCH
sia_csmith_030.c	lean	0	0.49	0.48	89468	MATCH
sia_csmith_031.c	oracle	124	15.05	15.04	732412	CERB_SKIP
sia_csmith_031.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_032.c	oracle	124	15.01	14.98	136964	CERB_SKIP
sia_csmith_032.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_033.c	oracle	0	0.06	0.05	49136	MATCH
sia_csmith_033.c	lean	0	0.12	0.11	88000	MATCH
sia_csmith_034.c	oracle	0	0.05	0.04	48404	MATCH
sia_csmith_034.c	lean	0	0.08	0.08	86540	MATCH
sia_csmith_035.c	oracle	0	0.07	0.07	59776	MATCH
sia_csmith_035.c	lean	0	0.17	0.17	109436	MATCH
sia_csmith_036.c	oracle	0	0.06	0.05	48964	MATCH
sia_csmith_036.c	lean	0	0.11	0.11	87744	MATCH
sia_csmith_037.c	oracle	124	15.04	15.03	619996	CERB_SKIP
sia_csmith_037.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_038.c	oracle	0	0.04	0.04	48752	MATCH
sia_csmith_038.c	lean	0	0.11	0.11	83808	MATCH
sia_csmith_039.c	oracle	0	0.04	0.03	48116	MATCH
sia_csmith_039.c	lean	0	0.07	0.06	87448	MATCH
sia_csmith_040.c	oracle	0	0.05	0.04	51040	MATCH
sia_csmith_040.c	lean	0	0.09	0.09	91408	MATCH
sia_csmith_041.c	oracle	0	4.40	4.39	208100	MATCH
sia_csmith_041.c	lean	0	10.84	10.83	232604	MATCH
sia_csmith_042.c	oracle	0	0.04	0.04	48948	MATCH
sia_csmith_042.c	lean	0	0.09	0.09	87304	MATCH
sia_csmith_043.c	oracle	0	0.09	0.08	51528	MATCH
sia_csmith_043.c	lean	0	0.25	0.25	86316	MATCH
sia_csmith_044.c	oracle	0	0.06	0.06	53056	MATCH
sia_csmith_044.c	lean	0	0.13	0.12	93268	MATCH
sia_csmith_045.c	oracle	0	0.05	0.04	48428	MATCH
sia_csmith_045.c	lean	0	0.08	0.08	86804	MATCH
sia_csmith_046.c	oracle	0	0.04	0.04	48444	MATCH
sia_csmith_046.c	lean	0	0.08	0.07	85104	MATCH
sia_csmith_047.c	oracle	124	15.03	15.01	505160	CERB_SKIP
sia_csmith_047.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_048.c	oracle	0	0.04	0.04	49476	MATCH
sia_csmith_048.c	lean	0	0.08	0.07	89584	MATCH
sia_csmith_049.c	oracle	0	0.04	0.03	48496	MATCH
sia_csmith_049.c	lean	0	0.07	0.06	88148	MATCH
sia_csmith_050.c	oracle	0	0.05	0.04	48704	MATCH
sia_csmith_050.c	lean	0	0.07	0.06	87548	MATCH
sia_csmith_051.c	oracle	0	0.04	0.04	48284	MATCH
sia_csmith_051.c	lean	0	0.07	0.07	87604	MATCH
sia_csmith_052.c	oracle	0	0.05	0.04	50208	MATCH
sia_csmith_052.c	lean	0	0.09	0.08	88916	MATCH
sia_csmith_053.c	oracle	0	0.04	0.04	48840	MATCH
sia_csmith_053.c	lean	0	0.08	0.07	87228	MATCH
sia_csmith_054.c	oracle	0	0.05	0.05	48992	MATCH
sia_csmith_054.c	lean	0	0.07	0.07	87124	MATCH
sia_csmith_055.c	oracle	124	15.03	15.02	498568	CERB_SKIP
sia_csmith_055.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_056.c	oracle	0	0.05	0.05	49376	MATCH
sia_csmith_056.c	lean	0	0.09	0.09	89480	MATCH
sia_csmith_057.c	oracle	0	0.04	0.03	48060	MATCH
sia_csmith_057.c	lean	0	0.07	0.06	87380	MATCH
sia_csmith_058.c	oracle	0	0.04	0.03	48800	MATCH
sia_csmith_058.c	lean	0	0.07	0.07	86948	MATCH
sia_csmith_059.c	oracle	0	0.06	0.05	48752	MATCH
sia_csmith_059.c	lean	0	0.11	0.10	87296	MATCH
sia_csmith_060.c	oracle	0	0.05	0.04	48804	MATCH
sia_csmith_060.c	lean	0	0.08	0.07	87516	MATCH
sia_csmith_061.c	oracle	0	0.05	0.05	51088	MATCH
sia_csmith_061.c	lean	0	0.11	0.10	90736	MATCH
sia_csmith_062.c	oracle	0	0.06	0.06	51048	MATCH
sia_csmith_062.c	lean	0	0.13	0.12	91556	MATCH
sia_csmith_063.c	oracle	0	0.04	0.04	48652	MATCH
sia_csmith_063.c	lean	0	0.08	0.07	87640	MATCH
sia_csmith_064.c	oracle	0	0.05	0.05	49532	MATCH
sia_csmith_064.c	lean	0	0.09	0.08	89472	MATCH
sia_csmith_065.c	oracle	0	0.04	0.04	47552	MATCH
sia_csmith_065.c	lean	0	0.07	0.07	87224	MATCH
sia_csmith_066.c	oracle	0	0.04	0.03	49072	MATCH
sia_csmith_066.c	lean	0	0.08	0.07	86640	MATCH
sia_csmith_067.c	oracle	0	0.08	0.08	51016	MATCH
sia_csmith_067.c	lean	0	0.16	0.15	91508	MATCH
sia_csmith_068.c	oracle	0	0.05	0.04	48612	MATCH
sia_csmith_068.c	lean	0	0.08	0.07	87192	MATCH
sia_csmith_069.c	oracle	0	0.05	0.04	48640	MATCH
sia_csmith_069.c	lean	0	0.08	0.08	84452	MATCH
sia_csmith_070.c	oracle	0	0.04	0.04	48688	MATCH
sia_csmith_070.c	lean	0	0.07	0.07	87768	MATCH
sia_csmith_071.c	oracle	0	0.13	0.13	53272	MATCH
sia_csmith_071.c	lean	0	0.31	0.31	88680	MATCH
sia_csmith_072.c	oracle	0	9.73	9.72	431388	TIMEOUT
sia_csmith_072.c	lean	124	15.00	14.99	305628	TIMEOUT
sia_csmith_073.c	oracle	0	0.45	0.44	70324	MATCH
sia_csmith_073.c	lean	0	1.16	1.14	103904	MATCH
sia_csmith_074.c	oracle	124	15.04	15.04	599128	CERB_SKIP
sia_csmith_074.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_075.c	oracle	0	0.04	0.04	47240	MATCH
sia_csmith_075.c	lean	0	0.07	0.06	86472	MATCH
sia_csmith_076.c	oracle	0	1.04	1.04	89980	MATCH
sia_csmith_076.c	lean	0	2.61	2.60	116792	MATCH
sia_csmith_077.c	oracle	0	0.06	0.05	49344	MATCH
sia_csmith_077.c	lean	0	0.11	0.10	84940	MATCH
sia_csmith_078.c	oracle	0	0.35	0.35	66116	MATCH
sia_csmith_078.c	lean	0	0.86	0.85	102928	MATCH
sia_csmith_079.c	oracle	124	15.05	15.04	643008	CERB_SKIP
sia_csmith_079.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_080.c	oracle	0	0.05	0.04	47720	MATCH
sia_csmith_080.c	lean	0	0.08	0.07	87808	MATCH
sia_csmith_081.c	oracle	0	0.07	0.07	55700	MATCH
sia_csmith_081.c	lean	0	0.15	0.14	99408	MATCH
sia_csmith_082.c	oracle	0	0.06	0.05	49372	MATCH
sia_csmith_082.c	lean	0	0.10	0.10	87012	MATCH
sia_csmith_083.c	oracle	0	0.05	0.04	49724	MATCH
sia_csmith_083.c	lean	0	0.08	0.07	89896	MATCH
sia_csmith_084.c	oracle	0	0.04	0.04	48192	MATCH
sia_csmith_084.c	lean	0	0.07	0.06	87436	MATCH
sia_csmith_085.c	oracle	0	0.04	0.03	48544	MATCH
sia_csmith_085.c	lean	0	0.07	0.06	87280	MATCH
sia_csmith_086.c	oracle	0	0.09	0.08	50848	MATCH
sia_csmith_086.c	lean	0	0.20	0.19	87192	MATCH
sia_csmith_087.c	oracle	0	0.04	0.04	48472	MATCH
sia_csmith_087.c	lean	0	0.07	0.06	87728	MATCH
sia_csmith_088.c	oracle	0	1.41	1.40	111068	MATCH
sia_csmith_088.c	lean	0	3.52	3.51	140564	MATCH
