input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sia_csmith_356.c	oracle	124	15.05	15.03	735120	CERB_SKIP
sia_csmith_356.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_357.c	oracle	124	15.03	15.03	551548	CERB_SKIP
sia_csmith_357.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_358.c	oracle	0	0.05	0.04	50332	MATCH
sia_csmith_358.c	lean	0	0.08	0.07	85516	MATCH
sia_csmith_359.c	oracle	0	0.04	0.04	48696	MATCH
sia_csmith_359.c	lean	0	0.06	0.06	83520	MATCH
sia_csmith_360.c	oracle	0	0.04	0.03	48544	MATCH
sia_csmith_360.c	lean	0	0.06	0.05	82984	MATCH
sia_csmith_361.c	oracle	0	0.04	0.03	48804	MATCH
sia_csmith_361.c	lean	0	0.06	0.05	82492	MATCH
sia_csmith_362.c	oracle	0	0.04	0.03	48496	MATCH
sia_csmith_362.c	lean	0	0.06	0.06	82848	MATCH
sia_csmith_363.c	oracle	124	15.03	15.02	386124	CERB_SKIP
sia_csmith_363.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_364.c	oracle	0	0.05	0.05	51868	MATCH
sia_csmith_364.c	lean	0	0.09	0.09	86460	MATCH
sia_csmith_365.c	oracle	124	15.05	15.04	703808	CERB_SKIP
sia_csmith_365.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_366.c	oracle	124	15.05	15.04	731072	CERB_SKIP
sia_csmith_366.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_367.c	oracle	0	0.04	0.03	49056	MATCH
sia_csmith_367.c	lean	0	0.07	0.07	82908	MATCH
sia_csmith_368.c	oracle	0	0.04	0.04	48412	MATCH
sia_csmith_368.c	lean	0	0.06	0.05	82760	MATCH
sia_csmith_369.c	oracle	0	0.07	0.06	58104	MATCH
sia_csmith_369.c	lean	0	0.13	0.12	101080	MATCH
sia_csmith_370.c	oracle	0	0.04	0.04	48636	MATCH
sia_csmith_370.c	lean	0	0.07	0.07	82436	MATCH
sia_csmith_371.c	oracle	0	0.04	0.03	48648	MATCH
sia_csmith_371.c	lean	0	0.07	0.06	82184	MATCH
sia_csmith_372.c	oracle	0	0.45	0.45	67072	MATCH
sia_csmith_372.c	lean	0	1.29	1.28	93524	MATCH
sia_csmith_373.c	oracle	0	0.04	0.04	48112	MATCH
sia_csmith_373.c	lean	0	0.07	0.06	82704	MATCH
sia_csmith_374.c	oracle	0	0.04	0.04	49632	MATCH
sia_csmith_374.c	lean	0	0.07	0.07	84600	MATCH
sia_csmith_375.c	oracle	124	15.04	15.03	622440	CERB_SKIP
sia_csmith_375.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_376.c	oracle	0	0.04	0.04	50544	MATCH
sia_csmith_376.c	lean	0	0.08	0.07	84224	MATCH
sia_csmith_377.c	oracle	0	0.05	0.05	50360	MATCH
sia_csmith_377.c	lean	0	0.11	0.10	85328	MATCH
sia_csmith_378.c	oracle	124	15.04	15.03	646820	CERB_SKIP
sia_csmith_378.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_379.c	oracle	0	0.28	0.28	66316	MATCH
sia_csmith_379.c	lean	0	0.74	0.74	97048	MATCH
sia_csmith_380.c	oracle	124	15.05	15.04	692304	CERB_SKIP
sia_csmith_380.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_381.c	oracle	0	0.07	0.07	49632	MATCH
sia_csmith_381.c	lean	0	0.15	0.14	82676	MATCH
sia_csmith_382.c	oracle	0	0.04	0.04	50424	MATCH
sia_csmith_382.c	lean	0	0.07	0.07	85752	MATCH
sia_csmith_383.c	oracle	0	0.21	0.20	58452	MATCH
sia_csmith_383.c	lean	0	0.55	0.54	88876	MATCH
sia_csmith_384.c	oracle	0	0.39	0.38	66172	MATCH
sia_csmith_384.c	lean	0	1.03	1.02	95656	MATCH
sia_csmith_385.c	oracle	0	0.04	0.04	49000	MATCH
sia_csmith_385.c	lean	0	0.07	0.07	85576	MATCH
sia_csmith_386.c	oracle	0	0.04	0.04	49284	MATCH
sia_csmith_386.c	lean	0	0.08	0.07	82228	MATCH
sia_csmith_387.c	oracle	0	0.07	0.07	50476	MATCH
sia_csmith_387.c	lean	0	0.15	0.14	82532	MATCH
sia_csmith_388.c	oracle	0	0.04	0.04	49064	MATCH
sia_csmith_388.c	lean	0	0.06	0.06	83612	MATCH
sia_csmith_389.c	oracle	0	0.25	0.25	57996	MATCH
sia_csmith_389.c	lean	0	0.62	0.62	87520	MATCH
sia_csmith_390.c	oracle	0	0.04	0.03	48732	MATCH
sia_csmith_390.c	lean	0	0.06	0.05	82616	MATCH
sia_csmith_391.c	oracle	0	0.04	0.04	49140	MATCH
sia_csmith_391.c	lean	0	0.07	0.06	82928	MATCH
sia_csmith_392.c	oracle	0	0.04	0.03	48680	MATCH
sia_csmith_392.c	lean	0	0.07	0.06	83412	MATCH
sia_csmith_393.c	oracle	124	15.04	15.04	656268	CERB_SKIP
sia_csmith_393.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_394.c	oracle	0	0.04	0.04	48916	MATCH
sia_csmith_394.c	lean	0	0.06	0.06	82300	MATCH
sia_csmith_395.c	oracle	124	15.04	15.03	714724	CERB_SKIP
sia_csmith_395.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_396.c	oracle	0	0.05	0.05	51240	MATCH
sia_csmith_396.c	lean	0	0.09	0.09	86912	MATCH
sia_csmith_397.c	oracle	0	2.22	2.21	117700	MATCH
sia_csmith_397.c	lean	0	6.73	6.72	117740	MATCH
sia_csmith_398.c	oracle	0	0.04	0.04	49856	MATCH
sia_csmith_398.c	lean	0	0.08	0.07	84964	MATCH
sia_csmith_399.c	oracle	0	1.27	1.26	112364	MATCH
sia_csmith_399.c	lean	0	3.44	3.43	138620	MATCH
sia_csmith_400.c	oracle	124	15.01	15.00	178368	CERB_SKIP
sia_csmith_400.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_401.c	oracle	0	0.04	0.03	49332	MATCH
sia_csmith_401.c	lean	0	0.06	0.05	82132	MATCH
sia_csmith_402.c	oracle	0	0.04	0.04	49372	MATCH
sia_csmith_402.c	lean	0	0.07	0.06	84472	MATCH
sia_csmith_403.c	oracle	0	0.04	0.04	49468	MATCH
sia_csmith_403.c	lean	0	0.08	0.08	84224	MATCH
sia_csmith_404.c	oracle	0	0.04	0.03	48400	MATCH
sia_csmith_404.c	lean	0	0.06	0.05	82676	MATCH
sia_csmith_405.c	oracle	0	0.04	0.04	48812	MATCH
sia_csmith_405.c	lean	0	0.06	0.05	82656	MATCH
sia_csmith_406.c	oracle	0	0.04	0.03	48524	MATCH
sia_csmith_406.c	lean	0	0.06	0.05	82988	MATCH
sia_csmith_407.c	oracle	0	0.09	0.08	52664	MATCH
sia_csmith_407.c	lean	0	0.23	0.22	84276	MATCH
sia_csmith_408.c	oracle	0	0.04	0.04	49176	MATCH
sia_csmith_408.c	lean	0	0.09	0.09	82268	MATCH
sia_csmith_409.c	oracle	0	0.04	0.04	48584	MATCH
sia_csmith_409.c	lean	0	0.06	0.05	83312	MATCH
sia_csmith_410.c	oracle	0	0.04	0.04	48204	MATCH
sia_csmith_410.c	lean	0	0.07	0.06	82580	MATCH
sia_csmith_411.c	oracle	0	0.04	0.03	48916	MATCH
sia_csmith_411.c	lean	0	0.06	0.05	82992	MATCH
sia_csmith_412.c	oracle	0	0.04	0.03	48336	MATCH
sia_csmith_412.c	lean	0	0.06	0.05	82404	MATCH
sia_csmith_413.c	oracle	0	0.04	0.03	49120	MATCH
sia_csmith_413.c	lean	0	0.06	0.05	83392	MATCH
sia_csmith_414.c	oracle	0	0.04	0.04	48588	MATCH
sia_csmith_414.c	lean	0	0.07	0.07	81220	MATCH
sia_csmith_415.c	oracle	0	0.04	0.04	49144	MATCH
sia_csmith_415.c	lean	0	0.07	0.07	82620	MATCH
sia_csmith_416.c	oracle	0	0.04	0.04	48624	MATCH
sia_csmith_416.c	lean	0	0.07	0.07	82512	MATCH
sia_csmith_417.c	oracle	0	0.04	0.04	48904	MATCH
sia_csmith_417.c	lean	0	0.06	0.05	82660	MATCH
sia_csmith_418.c	oracle	0	0.04	0.04	49052	MATCH
sia_csmith_418.c	lean	0	0.07	0.06	83204	MATCH
sia_csmith_419.c	oracle	0	0.04	0.03	48460	MATCH
sia_csmith_419.c	lean	0	0.06	0.06	80808	MATCH
sia_csmith_420.c	oracle	0	0.04	0.03	49148	MATCH
sia_csmith_420.c	lean	0	0.07	0.07	82604	MATCH
sia_csmith_421.c	oracle	0	0.04	0.03	48508	MATCH
sia_csmith_421.c	lean	0	0.07	0.06	81900	MATCH
sia_csmith_422.c	oracle	0	0.04	0.03	48868	MATCH
sia_csmith_422.c	lean	0	0.06	0.06	82624	MATCH
sia_csmith_423.c	oracle	0	0.04	0.03	48768	MATCH
sia_csmith_423.c	lean	0	0.06	0.05	83372	MATCH
sia_csmith_424.c	oracle	0	0.04	0.04	49536	MATCH
sia_csmith_424.c	lean	0	0.06	0.06	82452	MATCH
sia_csmith_425.c	oracle	0	0.04	0.03	48084	MATCH
sia_csmith_425.c	lean	0	0.06	0.06	82316	MATCH
sia_csmith_426.c	oracle	0	0.04	0.03	48780	MATCH
sia_csmith_426.c	lean	0	0.06	0.06	82492	MATCH
sia_csmith_427.c	oracle	0	0.04	0.03	48388	MATCH
sia_csmith_427.c	lean	0	0.06	0.05	83512	MATCH
sia_csmith_428.c	oracle	0	0.04	0.03	48544	MATCH
sia_csmith_428.c	lean	0	0.07	0.06	83076	MATCH
sia_csmith_429.c	oracle	0	0.04	0.03	48212	MATCH
sia_csmith_429.c	lean	0	0.07	0.06	82644	MATCH
sia_csmith_430.c	oracle	0	0.04	0.04	48488	MATCH
sia_csmith_430.c	lean	0	0.06	0.05	82412	MATCH
sia_csmith_431.c	oracle	0	0.04	0.04	49844	MATCH
sia_csmith_431.c	lean	0	0.07	0.07	84488	MATCH
sia_csmith_432.c	oracle	0	0.04	0.04	49164	MATCH
sia_csmith_432.c	lean	0	0.07	0.06	82376	MATCH
sia_csmith_433.c	oracle	0	0.04	0.04	48916	MATCH
sia_csmith_433.c	lean	0	0.07	0.06	83704	MATCH
sia_csmith_434.c	oracle	0	0.06	0.06	49704	MATCH
sia_csmith_434.c	lean	0	0.13	0.13	80680	MATCH
sia_csmith_435.c	oracle	0	0.04	0.03	49080	MATCH
sia_csmith_435.c	lean	0	0.07	0.06	80948	MATCH
sia_csmith_436.c	oracle	0	0.04	0.04	48856	MATCH
sia_csmith_436.c	lean	0	0.06	0.06	82152	MATCH
sia_csmith_437.c	oracle	0	0.04	0.04	48560	MATCH
sia_csmith_437.c	lean	0	0.06	0.05	82732	MATCH
sia_csmith_438.c	oracle	0	0.04	0.04	48676	MATCH
sia_csmith_438.c	lean	0	0.06	0.06	83492	MATCH
sia_csmith_439.c	oracle	0	0.04	0.04	48720	MATCH
sia_csmith_439.c	lean	0	0.06	0.05	83568	MATCH
sia_csmith_440.c	oracle	0	0.04	0.04	48312	MATCH
sia_csmith_440.c	lean	0	0.06	0.05	82532	MATCH
sia_csmith_441.c	oracle	0	0.04	0.04	48520	MATCH
sia_csmith_441.c	lean	0	0.06	0.06	83552	MATCH
sia_csmith_442.c	oracle	0	0.04	0.03	47984	MATCH
sia_csmith_442.c	lean	0	0.06	0.06	82332	MATCH
sia_csmith_443.c	oracle	0	0.04	0.03	49580	MATCH
sia_csmith_443.c	lean	0	0.07	0.06	84708	MATCH
sia_csmith_444.c	oracle	0	0.04	0.03	49368	MATCH
sia_csmith_444.c	lean	0	0.06	0.05	82696	MATCH
sia_csmith_445.c	oracle	0	0.04	0.03	48644	MATCH
sia_csmith_445.c	lean	0	0.07	0.06	83016	MATCH
sia_csmith_446.c	oracle	124	15.03	15.03	577532	CERB_SKIP
sia_csmith_446.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_447.c	oracle	0	0.04	0.04	48704	MATCH
sia_csmith_447.c	lean	0	0.07	0.07	83184	MATCH
sia_csmith_448.c	oracle	0	0.04	0.04	48992	MATCH
sia_csmith_448.c	lean	0	0.06	0.06	82356	MATCH
sia_csmith_449.c	oracle	0	0.04	0.04	48944	MATCH
sia_csmith_449.c	lean	0	0.06	0.06	81996	MATCH
sia_csmith_450.c	oracle	0	0.04	0.04	48980	MATCH
sia_csmith_450.c	lean	0	0.07	0.06	82524	MATCH
sia_csmith_451.c	oracle	0	0.04	0.03	48628	MATCH
sia_csmith_451.c	lean	0	0.06	0.06	83504	MATCH
sia_csmith_452.c	oracle	0	0.04	0.03	48212	MATCH
sia_csmith_452.c	lean	0	0.06	0.05	82568	MATCH
sia_csmith_453.c	oracle	0	0.05	0.04	48440	MATCH
sia_csmith_453.c	lean	0	0.07	0.06	82532	MATCH
sia_csmith_454.c	oracle	0	0.04	0.03	48556	MATCH
sia_csmith_454.c	lean	0	0.07	0.06	82160	MATCH
sia_csmith_455.c	oracle	0	0.04	0.03	48464	MATCH
sia_csmith_455.c	lean	0	0.07	0.06	83272	MATCH
sia_csmith_456.c	oracle	0	0.04	0.04	48692	MATCH
sia_csmith_456.c	lean	0	0.06	0.05	83200	MATCH
sia_csmith_457.c	oracle	0	0.04	0.03	48520	MATCH
sia_csmith_457.c	lean	0	0.06	0.06	82280	MATCH
sia_csmith_458.c	oracle	0	0.04	0.03	48568	MATCH
sia_csmith_458.c	lean	0	0.07	0.06	82396	MATCH
sia_csmith_459.c	oracle	0	0.04	0.04	49284	MATCH
sia_csmith_459.c	lean	0	0.07	0.06	84704	MATCH
sia_csmith_460.c	oracle	0	0.04	0.03	48896	MATCH
sia_csmith_460.c	lean	0	0.06	0.06	83028	MATCH
sia_csmith_461.c	oracle	0	0.04	0.03	48816	MATCH
sia_csmith_461.c	lean	0	0.07	0.06	83204	MATCH
sia_csmith_462.c	oracle	0	0.04	0.03	49272	MATCH
sia_csmith_462.c	lean	0	0.07	0.06	82948	MATCH
sia_csmith_463.c	oracle	0	0.04	0.03	48880	MATCH
sia_csmith_463.c	lean	0	0.06	0.06	82812	MATCH
sia_csmith_464.c	oracle	0	0.04	0.04	49116	MATCH
sia_csmith_464.c	lean	0	0.06	0.06	82092	MATCH
sia_csmith_465.c	oracle	0	0.04	0.03	48764	MATCH
sia_csmith_465.c	lean	0	0.06	0.05	82172	MATCH
sia_csmith_466.c	oracle	0	0.04	0.03	48788	MATCH
sia_csmith_466.c	lean	0	0.06	0.06	82952	MATCH
sia_csmith_467.c	oracle	0	0.04	0.03	48252	MATCH
sia_csmith_467.c	lean	0	0.06	0.06	81884	MATCH
sia_csmith_468.c	oracle	0	0.04	0.04	49156	MATCH
sia_csmith_468.c	lean	0	0.06	0.05	82816	MATCH
sia_csmith_469.c	oracle	0	0.04	0.03	48928	MATCH
sia_csmith_469.c	lean	0	0.07	0.07	82312	MATCH
sia_csmith_470.c	oracle	0	0.04	0.04	48588	MATCH
sia_csmith_470.c	lean	0	0.07	0.06	82160	MATCH
sia_csmith_471.c	oracle	0	0.04	0.04	48120	MATCH
sia_csmith_471.c	lean	0	0.06	0.06	83208	MATCH
sia_csmith_472.c	oracle	0	0.04	0.04	49420	MATCH
sia_csmith_472.c	lean	0	0.07	0.07	82484	MATCH
sia_csmith_473.c	oracle	0	0.04	0.03	48156	MATCH
sia_csmith_473.c	lean	0	0.06	0.05	82764	MATCH
sia_csmith_474.c	oracle	0	0.04	0.04	48928	MATCH
sia_csmith_474.c	lean	0	0.06	0.06	81160	MATCH
sia_csmith_475.c	oracle	0	0.04	0.03	48912	MATCH
sia_csmith_475.c	lean	0	0.07	0.07	82036	MATCH
sia_csmith_476.c	oracle	0	0.04	0.04	48064	MATCH
sia_csmith_476.c	lean	0	0.06	0.05	82344	MATCH
sia_csmith_477.c	oracle	0	6.33	6.32	216864	TIMEOUT
sia_csmith_477.c	lean	124	15.03	15.03	974308	TIMEOUT
sia_csmith_478.c	oracle	0	0.04	0.04	49424	MATCH
sia_csmith_478.c	lean	0	0.07	0.07	85016	MATCH
sia_csmith_479.c	oracle	0	0.04	0.03	49092	MATCH
sia_csmith_479.c	lean	0	0.06	0.06	82396	MATCH
sia_csmith_480.c	oracle	0	0.04	0.04	48252	MATCH
sia_csmith_480.c	lean	0	0.06	0.06	82972	MATCH
sia_csmith_481.c	oracle	0	0.04	0.03	48728	MATCH
sia_csmith_481.c	lean	0	0.06	0.05	82624	MATCH
sia_csmith_482.c	oracle	0	0.04	0.04	48632	MATCH
sia_csmith_482.c	lean	0	0.06	0.05	82192	MATCH
sia_csmith_483.c	oracle	0	0.04	0.04	48360	MATCH
sia_csmith_483.c	lean	0	0.06	0.05	82380	MATCH
sia_csmith_484.c	oracle	0	0.04	0.04	48412	MATCH
sia_csmith_484.c	lean	0	0.07	0.07	81912	MATCH
sia_csmith_485.c	oracle	0	0.04	0.03	49152	MATCH
sia_csmith_485.c	lean	0	0.07	0.06	85440	MATCH
sia_csmith_486.c	oracle	0	0.04	0.04	48952	MATCH
sia_csmith_486.c	lean	0	0.06	0.05	82528	MATCH
sia_csmith_487.c	oracle	0	0.04	0.03	48520	MATCH
sia_csmith_487.c	lean	0	0.07	0.06	82264	MATCH
sia_csmith_488.c	oracle	0	0.04	0.04	48884	MATCH
sia_csmith_488.c	lean	0	0.06	0.06	82200	MATCH
sia_csmith_489.c	oracle	0	0.04	0.03	48932	MATCH
sia_csmith_489.c	lean	0	0.07	0.06	82640	MATCH
sia_csmith_490.c	oracle	0	0.04	0.04	48016	MATCH
sia_csmith_490.c	lean	0	0.07	0.06	82684	MATCH
sia_csmith_491.c	oracle	0	0.04	0.03	49264	MATCH
sia_csmith_491.c	lean	0	0.07	0.07	80460	MATCH
sia_csmith_492.c	oracle	124	15.05	15.04	740896	CERB_SKIP
sia_csmith_492.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_493.c	oracle	0	0.04	0.04	48856	MATCH
sia_csmith_493.c	lean	0	0.07	0.06	82228	MATCH
sia_csmith_494.c	oracle	0	0.04	0.04	48956	MATCH
sia_csmith_494.c	lean	0	0.08	0.08	82484	MATCH
sia_csmith_495.c	oracle	0	0.04	0.04	49408	MATCH
sia_csmith_495.c	lean	0	0.07	0.06	83492	MATCH
sia_csmith_496.c	oracle	0	0.04	0.04	48768	MATCH
sia_csmith_496.c	lean	0	0.06	0.06	83116	MATCH
sia_csmith_497.c	oracle	0	0.04	0.03	48280	MATCH
sia_csmith_497.c	lean	0	0.06	0.06	83252	MATCH
sia_csmith_498.c	oracle	0	0.04	0.04	48748	MATCH
sia_csmith_498.c	lean	0	0.07	0.06	80808	MATCH
sia_csmith_499.c	oracle	0	0.04	0.04	48352	MATCH
sia_csmith_499.c	lean	0	0.07	0.06	81232	MATCH
sia_csmith_500.c	oracle	0	0.04	0.04	48984	MATCH
sia_csmith_500.c	lean	0	0.07	0.06	82104	MATCH
sia_csmith_501.c	oracle	0	0.09	0.08	63012	MATCH
sia_csmith_501.c	lean	0	0.19	0.19	105112	MATCH
sia_csmith_502.c	oracle	0	0.04	0.04	48672	MATCH
sia_csmith_502.c	lean	0	0.07	0.06	82884	MATCH
sia_csmith_503.c	oracle	0	0.04	0.04	47888	MATCH
sia_csmith_503.c	lean	0	0.07	0.06	82156	MATCH
sia_csmith_504.c	oracle	0	0.04	0.04	48820	MATCH
sia_csmith_504.c	lean	0	0.06	0.06	82640	MATCH
sia_csmith_505.c	oracle	0	0.04	0.04	49044	MATCH
sia_csmith_505.c	lean	0	0.06	0.06	82704	MATCH
sia_csmith_506.c	oracle	0	0.05	0.04	48768	MATCH
sia_csmith_506.c	lean	0	0.09	0.09	82712	MATCH
sia_csmith_507.c	oracle	0	0.04	0.03	48736	MATCH
sia_csmith_507.c	lean	0	0.06	0.06	82392	MATCH
sia_csmith_508.c	oracle	0	0.04	0.03	49852	MATCH
sia_csmith_508.c	lean	0	0.07	0.06	84260	MATCH
sia_csmith_509.c	oracle	0	0.04	0.04	48660	MATCH
sia_csmith_509.c	lean	0	0.06	0.05	81944	MATCH
sia_csmith_510.c	oracle	0	0.04	0.03	48364	MATCH
sia_csmith_510.c	lean	0	0.06	0.05	82564	MATCH
sia_csmith_511.c	oracle	0	0.04	0.04	48544	MATCH
sia_csmith_511.c	lean	0	0.08	0.07	83020	MATCH
sia_csmith_512.c	oracle	0	0.04	0.04	48412	MATCH
sia_csmith_512.c	lean	0	0.07	0.06	82684	MATCH
sia_csmith_513.c	oracle	124	15.04	15.03	636436	CERB_SKIP
sia_csmith_513.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_514.c	oracle	0	0.04	0.04	48352	MATCH
sia_csmith_514.c	lean	0	0.06	0.05	82696	MATCH
sia_csmith_515.c	oracle	0	0.04	0.03	48560	MATCH
sia_csmith_515.c	lean	0	0.07	0.06	82208	MATCH
sia_csmith_516.c	oracle	0	0.04	0.04	49096	MATCH
sia_csmith_516.c	lean	0	0.07	0.06	82468	MATCH
sia_csmith_517.c	oracle	0	0.04	0.03	48600	MATCH
sia_csmith_517.c	lean	0	0.07	0.06	83132	MATCH
sia_csmith_518.c	oracle	0	0.04	0.04	48856	MATCH
sia_csmith_518.c	lean	0	0.06	0.06	83040	MATCH
sia_csmith_519.c	oracle	124	15.03	15.02	445780	CERB_SKIP
sia_csmith_519.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_520.c	oracle	0	0.04	0.03	48860	MATCH
sia_csmith_520.c	lean	0	0.07	0.06	82800	MATCH
sia_csmith_521.c	oracle	0	0.04	0.04	48808	MATCH
sia_csmith_521.c	lean	0	0.08	0.07	82900	MATCH
sia_csmith_522.c	oracle	0	0.04	0.04	49284	MATCH
sia_csmith_522.c	lean	0	0.07	0.07	84688	MATCH
sia_csmith_523.c	oracle	0	0.04	0.03	48404	MATCH
sia_csmith_523.c	lean	0	0.06	0.06	82380	MATCH
sia_csmith_524.c	oracle	0	0.04	0.04	48372	MATCH
sia_csmith_524.c	lean	0	0.06	0.06	82924	MATCH
sia_csmith_525.c	oracle	0	0.04	0.03	48620	MATCH
sia_csmith_525.c	lean	0	0.06	0.06	83212	MATCH
sia_csmith_526.c	oracle	0	0.05	0.04	49232	MATCH
sia_csmith_526.c	lean	0	0.08	0.07	84400	MATCH
sia_csmith_527.c	oracle	0	0.04	0.04	49052	MATCH
sia_csmith_527.c	lean	0	0.06	0.06	82540	MATCH
sia_csmith_528.c	oracle	0	0.04	0.03	48872	MATCH
sia_csmith_528.c	lean	0	0.06	0.05	82236	MATCH
sia_csmith_529.c	oracle	0	0.04	0.04	48956	MATCH
sia_csmith_529.c	lean	0	0.06	0.06	82036	MATCH
sia_csmith_530.c	oracle	0	0.04	0.04	48160	MATCH
sia_csmith_530.c	lean	0	0.06	0.05	81832	MATCH
sia_csmith_531.c	oracle	0	0.04	0.03	48416	MATCH
sia_csmith_531.c	lean	0	0.07	0.06	82932	MATCH
sia_csmith_532.c	oracle	124	15.04	15.04	708668	CERB_SKIP
sia_csmith_532.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_533.c	oracle	0	0.04	0.04	48272	MATCH
sia_csmith_533.c	lean	0	0.06	0.05	82392	MATCH
sia_csmith_534.c	oracle	0	0.04	0.04	48512	MATCH
sia_csmith_534.c	lean	0	0.06	0.06	82068	MATCH
sia_csmith_535.c	oracle	0	0.04	0.03	49176	MATCH
sia_csmith_535.c	lean	0	0.07	0.06	82676	MATCH
sia_csmith_536.c	oracle	0	0.04	0.03	49104	MATCH
sia_csmith_536.c	lean	0	0.07	0.06	83324	MATCH
sia_csmith_537.c	oracle	0	0.04	0.04	48788	MATCH
sia_csmith_537.c	lean	0	0.07	0.06	82548	MATCH
sia_csmith_538.c	oracle	0	0.04	0.03	49020	MATCH
sia_csmith_538.c	lean	0	0.07	0.06	81284	MATCH
sia_csmith_539.c	oracle	124	15.04	15.03	640588	CERB_SKIP
sia_csmith_539.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_540.c	oracle	0	0.04	0.03	48672	MATCH
sia_csmith_540.c	lean	0	0.06	0.05	82328	MATCH
sia_csmith_541.c	oracle	0	0.04	0.03	48376	MATCH
sia_csmith_541.c	lean	0	0.06	0.06	82360	MATCH
sia_csmith_542.c	oracle	0	0.04	0.04	48176	MATCH
sia_csmith_542.c	lean	0	0.06	0.06	82456	MATCH
sia_csmith_543.c	oracle	0	0.04	0.04	48940	MATCH
sia_csmith_543.c	lean	0	0.06	0.05	82976	MATCH
sia_csmith_544.c	oracle	0	0.04	0.04	48584	MATCH
sia_csmith_544.c	lean	0	0.07	0.06	82212	MATCH
sia_csmith_545.c	oracle	0	0.04	0.03	48788	MATCH
sia_csmith_545.c	lean	0	0.06	0.06	82340	MATCH
sia_csmith_546.c	oracle	0	0.04	0.03	48276	MATCH
sia_csmith_546.c	lean	0	0.06	0.05	83068	MATCH
sia_csmith_547.c	oracle	0	0.04	0.03	48840	MATCH
sia_csmith_547.c	lean	0	0.06	0.06	82780	MATCH
sia_csmith_548.c	oracle	0	0.04	0.04	48260	MATCH
sia_csmith_548.c	lean	0	0.06	0.06	82292	MATCH
sia_csmith_549.c	oracle	0	0.04	0.04	49176	MATCH
sia_csmith_549.c	lean	0	0.06	0.06	82568	MATCH
sia_csmith_550.c	oracle	0	0.04	0.04	48480	MATCH
sia_csmith_550.c	lean	0	0.06	0.05	81012	MATCH
sia_csmith_551.c	oracle	0	0.04	0.03	48644	MATCH
sia_csmith_551.c	lean	0	0.06	0.06	82292	MATCH
sia_csmith_552.c	oracle	0	0.04	0.04	48436	MATCH
sia_csmith_552.c	lean	0	0.07	0.06	82568	MATCH
sia_csmith_553.c	oracle	0	0.04	0.03	49004	MATCH
sia_csmith_553.c	lean	0	0.06	0.06	82328	MATCH
sia_csmith_554.c	oracle	0	0.04	0.04	48856	MATCH
sia_csmith_554.c	lean	0	0.07	0.06	82280	MATCH
sia_csmith_555.c	oracle	124	15.04	15.04	642640	CERB_SKIP
sia_csmith_555.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_556.c	oracle	0	0.04	0.03	47964	MATCH
sia_csmith_556.c	lean	0	0.06	0.06	82344	MATCH
sia_csmith_557.c	oracle	0	0.04	0.04	48756	MATCH
sia_csmith_557.c	lean	0	0.06	0.05	82536	MATCH
sia_csmith_558.c	oracle	0	0.04	0.04	48520	MATCH
sia_csmith_558.c	lean	0	0.07	0.07	82756	MATCH
sia_csmith_559.c	oracle	0	0.04	0.04	48680	MATCH
sia_csmith_559.c	lean	0	0.07	0.06	83028	MATCH
sia_csmith_560.c	oracle	0	0.04	0.03	48664	MATCH
sia_csmith_560.c	lean	0	0.07	0.06	81044	MATCH
sia_csmith_561.c	oracle	0	0.04	0.04	48536	MATCH
sia_csmith_561.c	lean	0	0.06	0.05	82616	MATCH
sia_csmith_562.c	oracle	0	0.04	0.03	49004	MATCH
sia_csmith_562.c	lean	0	0.07	0.07	83016	MATCH
sia_csmith_563.c	oracle	0	0.04	0.03	48504	MATCH
sia_csmith_563.c	lean	0	0.06	0.06	83936	MATCH
sia_csmith_564.c	oracle	124	15.04	15.03	723728	CERB_SKIP
sia_csmith_564.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_565.c	oracle	0	0.04	0.04	48040	MATCH
sia_csmith_565.c	lean	0	0.07	0.06	83568	MATCH
sia_csmith_566.c	oracle	0	0.04	0.03	48888	MATCH
sia_csmith_566.c	lean	0	0.06	0.05	82016	MATCH
sia_csmith_567.c	oracle	0	0.04	0.04	49324	MATCH
sia_csmith_567.c	lean	0	0.07	0.06	82448	MATCH
sia_csmith_568.c	oracle	0	0.04	0.03	48620	MATCH
