input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sa_csmith_46.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_460.c	oracle	0	0.04	0.03	49888	MATCH
sa_csmith_460.c	lean	0	0.06	0.06	83952	MATCH
sa_csmith_461.c	oracle	124	15.05	15.04	658524	CERB_SKIP
sa_csmith_461.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_462.c	oracle	124	15.05	15.04	659464	CERB_SKIP
sa_csmith_462.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_463.c	oracle	124	15.04	15.04	646880	CERB_SKIP
sa_csmith_463.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_464.c	oracle	124	15.05	15.05	693788	CERB_SKIP
sa_csmith_464.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_465.c	oracle	124	15.04	15.03	666456	CERB_SKIP
sa_csmith_465.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_466.c	oracle	124	15.05	15.04	661700	CERB_SKIP
sa_csmith_466.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_467.c	oracle	124	15.05	15.04	675324	CERB_SKIP
sa_csmith_467.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_468.c	oracle	0	0.04	0.03	49484	MATCH
sa_csmith_468.c	lean	0	0.06	0.06	83204	MATCH
sa_csmith_469.c	oracle	0	0.11	0.10	73084	MATCH
sa_csmith_469.c	lean	0	0.25	0.24	118772	MATCH
sa_csmith_47.c	oracle	124	15.05	15.05	682972	CERB_SKIP
sa_csmith_47.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_470.c	oracle	0	0.11	0.11	67472	MATCH
sa_csmith_470.c	lean	0	0.23	0.23	108324	MATCH
sa_csmith_48.c	oracle	124	15.05	15.04	622588	CERB_SKIP
sa_csmith_48.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_49.c	oracle	124	15.04	15.03	607404	CERB_SKIP
sa_csmith_49.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_50.c	oracle	124	15.04	15.03	592236	CERB_SKIP
sa_csmith_50.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_51.c	oracle	0	0.04	0.04	50324	MATCH
sa_csmith_51.c	lean	0	0.07	0.06	83984	MATCH
sa_csmith_52.c	oracle	0	0.09	0.09	70140	MATCH
sa_csmith_52.c	lean	0	0.22	0.21	114220	MATCH
sa_csmith_53.c	oracle	124	15.03	15.03	523160	CERB_SKIP
sa_csmith_53.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_54.c	oracle	124	15.05	15.04	680020	CERB_SKIP
sa_csmith_54.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_55.c	oracle	124	15.04	15.03	650080	CERB_SKIP
sa_csmith_55.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_56.c	oracle	0	0.04	0.04	49532	MATCH
sa_csmith_56.c	lean	0	0.06	0.06	84276	MATCH
sa_csmith_57.c	oracle	124	15.05	15.05	708984	CERB_SKIP
sa_csmith_57.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_58.c	oracle	124	15.04	15.04	646512	CERB_SKIP
sa_csmith_58.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_59.c	oracle	124	15.02	15.01	250636	CERB_SKIP
sa_csmith_59.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_60.c	oracle	0	0.04	0.03	49768	MATCH
sa_csmith_60.c	lean	0	0.06	0.06	84300	MATCH
sa_csmith_61.c	oracle	0	0.10	0.09	68536	MATCH
sa_csmith_61.c	lean	0	0.21	0.20	112928	MATCH
sa_csmith_62.c	oracle	124	15.05	15.04	693000	CERB_SKIP
sa_csmith_62.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_63.c	oracle	0	0.17	0.17	68892	MATCH
sa_csmith_63.c	lean	0	0.41	0.40	106192	MATCH
sa_csmith_64.c	oracle	0	0.08	0.07	62932	MATCH
sa_csmith_64.c	lean	0	0.16	0.15	102716	MATCH
sa_csmith_65.c	oracle	124	15.04	15.03	603744	CERB_SKIP
sa_csmith_65.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_66.c	oracle	0	0.09	0.09	65616	MATCH
sa_csmith_66.c	lean	0	0.20	0.19	106208	MATCH
sa_csmith_67.c	oracle	0	0.04	0.03	48744	MATCH
sa_csmith_67.c	lean	0	0.06	0.05	83220	MATCH
sa_csmith_68.c	oracle	0	0.04	0.04	49488	MATCH
sa_csmith_68.c	lean	0	0.06	0.05	83984	MATCH
sa_csmith_69.c	oracle	124	15.04	15.03	638708	CERB_SKIP
sa_csmith_69.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_7.c	oracle	0	0.04	0.04	50456	MATCH
sa_csmith_7.c	lean	0	0.07	0.07	83800	MATCH
sa_csmith_70.c	oracle	124	15.02	15.00	301800	CERB_SKIP
sa_csmith_70.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_71.c	oracle	124	15.04	15.03	652504	CERB_SKIP
sa_csmith_71.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_72.c	oracle	124	15.03	15.02	479032	CERB_SKIP
sa_csmith_72.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_73.c	oracle	124	15.03	15.03	555148	CERB_SKIP
sa_csmith_73.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_74.c	oracle	124	15.03	15.02	441708	CERB_SKIP
sa_csmith_74.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_75.c	oracle	0	1.41	1.41	123772	MATCH
sa_csmith_75.c	lean	0	3.73	3.72	140920	MATCH
sa_csmith_76.c	oracle	0	0.08	0.08	65652	MATCH
sa_csmith_76.c	lean	0	0.19	0.18	109124	MATCH
sa_csmith_77.c	oracle	124	15.04	15.03	644788	CERB_SKIP
sa_csmith_77.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_78.c	oracle	124	15.04	15.03	654824	CERB_SKIP
sa_csmith_78.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_79.c	oracle	0	0.04	0.03	49300	MATCH
sa_csmith_79.c	lean	0	0.06	0.06	84268	MATCH
sa_csmith_8.c	oracle	124	15.03	15.03	558380	CERB_SKIP
sa_csmith_8.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_80.c	oracle	124	15.04	15.03	630988	CERB_SKIP
sa_csmith_80.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_81.c	oracle	0	0.04	0.03	49324	MATCH
sa_csmith_81.c	lean	0	0.06	0.05	83936	MATCH
sa_csmith_82.c	oracle	0	0.15	0.14	56332	MATCH
sa_csmith_82.c	lean	0	0.35	0.34	86020	MATCH
sa_csmith_83.c	oracle	0	0.04	0.04	49752	MATCH
sa_csmith_83.c	lean	0	0.06	0.05	83644	MATCH
sa_csmith_84.c	oracle	0	0.04	0.03	49736	MATCH
sa_csmith_84.c	lean	0	0.06	0.05	83792	MATCH
sa_csmith_85.c	oracle	124	15.02	15.01	344784	CERB_SKIP
sa_csmith_85.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_86.c	oracle	124	15.05	15.03	655236	CERB_SKIP
sa_csmith_86.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_87.c	oracle	0	0.04	0.03	49944	MATCH
sa_csmith_87.c	lean	0	0.07	0.06	83652	MATCH
sa_csmith_88.c	oracle	124	15.04	15.03	631672	CERB_SKIP
sa_csmith_88.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_89.c	oracle	0	0.20	0.20	57584	MATCH
sa_csmith_89.c	lean	0	0.49	0.48	88376	MATCH
sa_csmith_9.c	oracle	124	15.04	15.03	621112	CERB_SKIP
sa_csmith_9.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_90.c	oracle	0	0.09	0.08	66468	MATCH
sa_csmith_90.c	lean	0	0.19	0.18	108352	MATCH
sa_csmith_91.c	oracle	0	0.04	0.04	49228	MATCH
sa_csmith_91.c	lean	0	0.06	0.06	84260	MATCH
sa_csmith_92.c	oracle	0	0.22	0.22	68832	MATCH
sa_csmith_92.c	lean	0	0.54	0.53	102836	MATCH
sa_csmith_93.c	oracle	124	15.04	15.03	567796	CERB_SKIP
sa_csmith_93.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_94.c	oracle	124	15.03	15.03	520464	CERB_SKIP
sa_csmith_94.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_95.c	oracle	0	0.10	0.10	69692	MATCH
sa_csmith_95.c	lean	0	0.20	0.19	112816	MATCH
sa_csmith_96.c	oracle	0	0.04	0.04	49576	MATCH
sa_csmith_96.c	lean	0	0.06	0.06	84488	MATCH
sa_csmith_97.c	oracle	124	15.04	15.03	656264	CERB_SKIP
sa_csmith_97.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_98.c	oracle	124	15.04	15.04	653056	CERB_SKIP
sa_csmith_98.c	lean	NA	NA	NA	NA	CERB_SKIP
sa_csmith_99.c	oracle	124	15.04	15.03	608292	CERB_SKIP
sa_csmith_99.c	lean	NA	NA	NA	NA	CERB_SKIP
